"tid","paper_doi","posted_on","is_retraction_related"
"1123263875456090113","10.1016/j.phrs.2018.10.019","2019-04-30 16:32:31","1"
"1123264483487412224","10.1016/j.phrs.2018.10.019","2019-04-30 16:34:56","1"
"1123266849607700481","10.1016/j.phrs.2018.10.019","2019-04-30 16:44:20","1"
"1123267686333657088","10.1016/j.phrs.2018.10.019","2019-04-30 16:47:40","1"
"1123276860476010496","10.1016/j.phrs.2018.10.019","2019-04-30 17:24:07","1"
"1123278085238022145","10.1016/j.phrs.2018.10.019","2019-04-30 17:28:59","1"
"1123279902097182720","10.1016/j.phrs.2018.10.019","2019-04-30 17:36:12","1"
"1123303240102055936","10.1016/j.phrs.2018.10.019","2019-04-30 19:08:57","1"
"1123303615463075840","10.1016/j.phrs.2018.10.019","2019-04-30 19:10:26","1"
"1123304399135301634","10.1016/j.phrs.2018.10.019","2019-04-30 19:13:33","1"
"1123328948224634881","10.1016/j.phrs.2018.10.019","2019-04-30 20:51:06","1"
"1123364316365897728","10.1016/j.phrs.2018.10.019","2019-04-30 23:11:38","1"
"1123409763646226432","10.1016/j.phrs.2018.10.019","2019-05-01 2:12:14","1"
"1123483988855857154","10.1016/j.phrs.2018.10.019","2019-05-01 7:07:10","1"
"1123781192187297793","10.1016/j.phrs.2018.10.019","2019-05-02 2:48:09","1"
"1124137686158204928","10.1016/j.phrs.2018.10.019","2019-05-03 2:24:44","1"
"1124300874602430464","10.1016/j.phrs.2018.10.019","2019-05-03 13:13:11","1"
"1124310225094414336","10.1016/j.phrs.2018.10.019","2019-05-03 13:50:20","1"
"1124566837881135104","10.1016/j.phrs.2018.10.019","2019-05-04 6:50:02","1"
"1124948111107997701","10.1016/j.phrs.2018.10.019","2019-05-05 8:05:04","1"
"1125381818964901893","10.1016/j.phrs.2018.10.019","2019-05-06 12:48:28","1"
"1125885371248795649","10.1016/j.phrs.2018.10.019","2019-05-07 22:09:25","1"
"1126182294425718784","10.1016/j.phrs.2018.10.019","2019-05-08 17:49:17","1"
"1127389460608561153","10.1016/j.phrs.2018.10.019","2019-05-12 1:46:07","1"
"1128995097402531840","10.1016/j.phrs.2018.10.019","2019-05-16 12:06:21","1"
"1132194984973807616","10.1016/j.phrs.2018.10.019","2019-05-25 8:01:34","1"
"1175062856607440896","10.1016/j.phrs.2018.10.019","2019-09-20 15:03:11",""
"1175063432032378881","10.1016/j.phrs.2018.10.019","2019-09-20 15:05:28",""
"1175067982801887232","10.1016/j.phrs.2018.10.019","2019-09-20 15:23:33",""
"1175072432933261314","10.1016/j.phrs.2018.10.019","2019-09-20 15:41:14",""
"1175087735104835585","10.1016/j.phrs.2018.10.019","2019-09-20 16:42:02",""
"1175103049305665536","10.1016/j.phrs.2018.10.019","2019-09-20 17:42:53",""
"1175260746118250496","10.1016/j.phrs.2018.10.019","2019-09-21 4:09:31",""
"1175300284312104961","10.1016/j.phrs.2018.10.019","2019-09-21 6:46:38",""
"1175401350399766529","10.1016/j.phrs.2018.10.019","2019-09-21 13:28:14",""
"1175488535358578690","10.1016/j.phrs.2018.10.019","2019-09-21 19:14:41",""
"1175522962453217285","10.1016/j.phrs.2018.10.019","2019-09-21 21:31:29",""
"1175536513834029057","10.1016/j.phrs.2018.10.019","2019-09-21 22:25:19",""
"1175538166322860034","10.1016/j.phrs.2018.10.019","2019-09-21 22:31:53",""
"1175539158766538752","10.1016/j.phrs.2018.10.019","2019-09-21 22:35:50",""
"1175543340789616647","10.1016/j.phrs.2018.10.019","2019-09-21 22:52:27",""
"1175543714887983104","10.1016/j.phrs.2018.10.019","2019-09-21 22:53:56",""
"1175569818990387200","10.1016/j.phrs.2018.10.019","2019-09-22 0:37:40",""
"1175569855661203456","10.1016/j.phrs.2018.10.019","2019-09-22 0:37:49",""
"1175678765424361472","10.1016/j.phrs.2018.10.019","2019-09-22 7:50:35",""
"1175985242324135937","10.1016/j.phrs.2018.10.019","2019-09-23 4:08:25",""
"1175985463066120192","10.1016/j.phrs.2018.10.019","2019-09-23 4:09:17",""
"1176341244756185088","10.1016/j.phrs.2018.10.019","2019-09-24 3:43:02",""
"1173537142145839104","10.1016/j.ijmm.2019.03.007","2019-09-16 10:00:32","1"
"1173550855720583169","10.1016/j.ijmm.2019.03.007","2019-09-16 10:55:02","1"
"1111794984984985601","10.1001/jama.2018.12615","2019-03-30 0:59:15",""
"1123563907942105088","10.1001/jama.2018.12615","2019-05-01 12:24:45",""
"1123607889795588096","10.1001/jama.2018.12615","2019-05-01 15:19:31",""
"1123973344808796162","10.1001/jama.2018.12615","2019-05-02 15:31:42",""
"1126097528867495936","10.1001/jama.2018.12615","2019-05-08 12:12:27",""
"1126106669941964802","10.1001/jama.2018.12615","2019-05-08 12:48:46",""
"1126111698287583232","10.1001/jama.2018.12615","2019-05-08 13:08:45",""
"1126140834276085760","10.1001/jama.2018.12615","2019-05-08 15:04:32",""
"1126417722865221632","10.1001/jama.2018.12615","2019-05-09 9:24:47",""
"1126472928147705858","10.1001/jama.2018.12615","2019-05-09 13:04:09",""
"1126474219896881152","10.1001/jama.2018.12615","2019-05-09 13:09:17",""
"1126542454541492224","10.1001/jama.2018.12615","2019-05-09 17:40:25",""
"1126546400966258690","10.1001/jama.2018.12615","2019-05-09 17:56:06",""
"1149708874619822081","10.1001/jama.2018.12615","2019-07-12 15:55:30",""
"1149728005142401024","10.1001/jama.2018.12615","2019-07-12 17:11:31",""
"1149728133857198080","10.1001/jama.2018.12615","2019-07-12 17:12:02",""
"1150253747202863104","10.1001/jama.2018.12615","2019-07-14 4:00:38",""
"1150588884046270465","10.1001/jama.2018.12615","2019-07-15 2:12:21",""
"1161585311568269314","10.1253/circj.cj-17-0411","2019-08-14 10:28:14",""
"1171424370851377152","10.1097/inf.0000000000002277","2019-09-10 14:05:08",""
"1171424875241558017","10.1097/inf.0000000000002277","2019-09-10 14:07:08",""
"1171516032642514948","10.1097/inf.0000000000002277","2019-09-10 20:09:22",""
"1108698556540559360","10.1016/j.vaccine.2017.09.042","2019-03-21 11:55:09","1"
"1125849137268891649","10.1001/jamapediatrics.2018.1012","2019-05-07 19:45:26",""
"1108452280158834693","10.1016/j.addbeh.2019.01.025","2019-03-20 19:36:32","1"
"1117765442645438466","10.1016/j.addbeh.2019.01.025","2019-04-15 12:23:43","1"
"1117772162784321536","10.1016/j.addbeh.2019.01.025","2019-04-15 12:50:25","1"
"1117786625696776192","10.1016/j.addbeh.2019.01.025","2019-04-15 13:47:53","1"
"1124742691500306434","10.1016/j.addbeh.2019.01.025","2019-05-04 18:28:49","1"
"1124743483435159553","10.1016/j.addbeh.2019.01.025","2019-05-04 18:31:57","1"
"1124743776780660738","10.1016/j.addbeh.2019.01.025","2019-05-04 18:33:07","1"
"1124746454948556802","10.1016/j.addbeh.2019.01.025","2019-05-04 18:43:46","1"
"1124756159334952961","10.1016/j.addbeh.2019.01.025","2019-05-04 19:22:20","1"
"1124774850919268353","10.1016/j.addbeh.2019.01.025","2019-05-04 20:36:36","1"
"1124920346908483584","10.1016/j.addbeh.2019.01.025","2019-05-05 6:14:45","1"
"1108698560231550978","10.1016/j.talanta.2018.11.078","2019-03-21 11:55:10",""
"1106244070496763910","10.1155/2011/152970","2019-03-14 17:21:54","1"
"1134522483598602241","10.3390/biom8040099","2019-05-31 18:10:13",""
"1098212909296111616","10.1093/eurheartj/ehy833","2019-02-20 13:28:56",""
"1100432533349679104","10.1093/eurheartj/ehy833","2019-02-26 16:28:55","1"
"1057545350997667840","10.1038/s41586-018-0499-y","2018-10-31 8:10:34","1"
"1058462218755493891","10.1038/s41586-018-0499-y","2018-11-02 20:53:52","1"
"1059422878691704832","10.1038/s41586-018-0499-y","2018-11-05 12:31:12",""
"1072473885172477960","10.1038/s41586-018-0499-y","2018-12-11 12:51:14",""
"1084735729882796032","10.1038/s41586-018-0499-y","2019-01-14 8:55:26","1"
"1084774344654573568","10.1038/s41586-018-0499-y","2019-01-14 11:28:52","1"
"1086288416130646016","10.1038/s41586-018-0499-y","2019-01-18 15:45:15",""
"1086522048434851840","10.1038/s41586-018-0499-y","2019-01-19 7:13:37",""
"1087983501469724677","10.1038/s41586-018-0499-y","2019-01-23 8:00:55",""
"1088080385269993474","10.1038/s41586-018-0499-y","2019-01-23 14:25:54","1"
"1090724061053939712","10.1038/s41586-018-0499-y","2019-01-30 21:30:55","1"
"1098354268350963712","10.1038/s41586-018-0499-y","2019-02-20 22:50:38","1"
"1098502481552773120","10.1038/s41586-018-0499-y","2019-02-21 8:39:35","1"
"1098570260498788353","10.1038/s41586-018-0499-y","2019-02-21 13:08:55","1"
"1098578551111147521","10.1038/s41586-018-0499-y","2019-02-21 13:41:51","1"
"1099617917199622144","10.1038/s41586-018-0499-y","2019-02-24 10:31:56","1"
"1099747343451213825","10.1038/s41586-018-0499-y","2019-02-24 19:06:13","1"
"1104658125154598913","10.1056/nejmcibr1811991","2019-03-10 8:19:55",""
"1104664646873690112","10.1056/nejmcibr1811991","2019-03-10 8:45:50",""
"1110382260589654016","10.1056/nejmcibr1811991","2019-03-26 3:25:35",""
"1138322577229672448","10.1056/nejmcibr1811991","2019-06-11 5:50:26",""
"1148575124439932928","10.1056/nejmcibr1811991","2019-07-09 12:50:23",""
"1099701491894382592","10.1016/j.socscimed.2013.06.005","2019-02-24 16:04:01","1"
"1096499622959345667","10.1016/j.mad.2018.11.001","2019-02-15 20:00:56",""
"1125460364739719168","10.1016/j.mad.2018.11.001","2019-05-06 18:00:35",""
"1100337116150669312","10.1021/acs.jmedchem.6b01469","2019-02-26 10:09:46","1"
"1103687610021568512","10.1016/j.mayocp.2018.11.016","2019-03-07 16:03:26",""
"1104139733096165385","10.1016/j.mayocp.2018.11.016","2019-03-08 22:00:00",""
"1104139972733476868","10.1016/j.mayocp.2018.11.016","2019-03-08 22:00:58",""
"1104441975493853185","10.1016/j.mayocp.2018.11.016","2019-03-09 18:01:01",""
"1104758813159243778","10.1016/j.mayocp.2018.11.016","2019-03-10 15:00:01",""
"1104768121360007168","10.1016/j.mayocp.2018.11.016","2019-03-10 15:37:00",""
"1105506238979342336","10.1016/j.mayocp.2018.11.016","2019-03-12 16:30:01",""
"1106208366970499073","10.1016/j.mayocp.2018.11.016","2019-03-14 15:00:01",""
"1106933141179166720","10.1016/j.mayocp.2018.11.016","2019-03-16 15:00:01",""
"1106980547530813440","10.1016/j.mayocp.2018.11.016","2019-03-16 18:08:23",""
"1107703216093958145","10.1016/j.mayocp.2018.11.016","2019-03-18 18:00:01",""
"1108394769137520641","10.1016/j.mayocp.2018.11.016","2019-03-20 15:48:00",""
"1108805478065324035","10.1016/j.mayocp.2018.11.016","2019-03-21 19:00:01",""
"1111010003580866560","10.1016/j.mayocp.2018.11.016","2019-03-27 21:00:01",""
"1111976371440500736","10.1016/j.mayocp.2018.11.016","2019-03-30 13:00:01",""
"1114251106815705088","10.1016/j.mayocp.2018.11.016","2019-04-05 19:39:00",""
"1105420563613446146","10.4162/nrp.2016.10.5.507","2019-03-12 10:49:34",""
"1096241239056211968","10.1093/mnrasl/slw253","2019-02-15 2:54:13",""
"1108457997687087109","10.1016/j.rser.2018.05.070","2019-03-20 19:59:15",""
"1087767120857972737","10.1016/j.geoderma.2018.01.029","2019-01-22 17:41:06",""
"1091375343280128001","10.1021/acs.orglett.8b03324","2019-02-01 16:38:53","1"
"1091462160415449088","10.1021/acs.orglett.8b03324","2019-02-01 22:23:52","1"
"1091464138725957632","10.1021/acs.orglett.8b03324","2019-02-01 22:31:43","1"
"1098794602251866113","10.4103/0019-5545.105526","2019-02-22 4:00:22",""
"1129061853785612291","10.4103/0019-5545.105526","2019-05-16 16:31:37","1"
"1145750687764111360","10.4103/0019-5545.105526","2019-07-01 17:47:05",""
"1148604242824970241","10.4103/0019-5545.105526","2019-07-09 14:46:06",""
"1084349773887373312","10.1371/journal.pone.0090062","2019-01-13 7:21:46","1"
"1084365457388392448","10.1371/journal.pone.0090062","2019-01-13 8:24:06","1"
"1071112292811595777","10.1016/j.pbb.2018.05.015","2018-12-07 18:40:45",""
"1071115587655475201","10.1016/j.pbb.2018.05.015","2018-12-07 18:53:51",""
"1087307381430734849","10.1186/1745-6215-13-157","2019-01-21 11:14:15","1"
"1139607039494086656","10.1186/1745-6215-13-157","2019-06-14 18:54:25","1"
"1126161254324822017","10.1177/0956797617749637","2019-05-08 16:25:40",""
"1058570481631150080","10.1007/s12119-018-9536-0","2018-11-03 4:04:04","1"
"1061684137986347010","10.1007/s12119-018-9536-0","2018-11-11 18:16:38",""
"1079205411100725248","10.1007/s12119-018-9536-0","2018-12-30 2:39:55",""
"1096504180619894784","10.1007/s12119-018-9536-0","2019-02-15 20:19:03",""
"1096504316045578240","10.1007/s12119-018-9536-0","2019-02-15 20:19:35",""
"1096509947515465732","10.1007/s12119-018-9536-0","2019-02-15 20:41:58",""
"1096510834858176512","10.1007/s12119-018-9536-0","2019-02-15 20:45:29",""
"1096511331811901440","10.1007/s12119-018-9536-0","2019-02-15 20:47:28",""
"1096520138776432640","10.1007/s12119-018-9536-0","2019-02-15 21:22:28",""
"1096521873087651840","10.1007/s12119-018-9536-0","2019-02-15 21:29:21",""
"1096522717770248192","10.1007/s12119-018-9536-0","2019-02-15 21:32:42",""
"1096558582751997952","10.1007/s12119-018-9536-0","2019-02-15 23:55:13",""
"1096578890351312896","10.1007/s12119-018-9536-0","2019-02-16 1:15:55",""
"1096599653980631040","10.1007/s12119-018-9536-0","2019-02-16 2:38:26",""
"1096605089345740802","10.1007/s12119-018-9536-0","2019-02-16 3:00:01",""
"1096619183016685568","10.1007/s12119-018-9536-0","2019-02-16 3:56:02",""
"1096632154493091841","10.1007/s12119-018-9536-0","2019-02-16 4:47:34",""
"1096635235779911680","10.1007/s12119-018-9536-0","2019-02-16 4:59:49",""
"1096638427720609793","10.1007/s12119-018-9536-0","2019-02-16 5:12:30",""
"1096642505595064320","10.1007/s12119-018-9536-0","2019-02-16 5:28:42",""
"1096655042331852800","10.1007/s12119-018-9536-0","2019-02-16 6:18:31",""
"1096694515568525312","10.1007/s12119-018-9536-0","2019-02-16 8:55:22",""
"1096725921174675456","10.1007/s12119-018-9536-0","2019-02-16 11:00:10",""
"1096741012670689280","10.1007/s12119-018-9536-0","2019-02-16 12:00:08",""
"1096793998990012416","10.1007/s12119-018-9536-0","2019-02-16 15:30:41",""
"1096798598807732230","10.1007/s12119-018-9536-0","2019-02-16 15:48:58",""
"1096808787183394818","10.1007/s12119-018-9536-0","2019-02-16 16:29:27",""
"1096834313277136897","10.1007/s12119-018-9536-0","2019-02-16 18:10:53",""
"1097255514600288258","10.1007/s12119-018-9536-0","2019-02-17 22:04:35",""
"1097695723842265088","10.1007/s12119-018-9536-0","2019-02-19 3:13:49",""
"1097828437430026241","10.1007/s12119-018-9536-0","2019-02-19 12:01:10",""
"1097856419318124545","10.1007/s12119-018-9536-0","2019-02-19 13:52:22",""
"1097939426775187457","10.1007/s12119-018-9536-0","2019-02-19 19:22:12",""
"1097979758539882496","10.1007/s12119-018-9536-0","2019-02-19 22:02:28",""
"1098101556535148551","10.1007/s12119-018-9536-0","2019-02-20 6:06:27","1"
"1099190743242100738","10.1007/s12119-018-9536-0","2019-02-23 6:14:29",""
"1101048844752744448","10.1007/s12119-018-9536-0","2019-02-28 9:17:55",""
"1089349075965800449","10.1093/molbev/msy210","2019-01-27 2:27:13",""
"1095023671884754944","10.1093/molbev/msy210","2019-02-11 18:16:02","1"
"1127399405059964928","10.1016/j.canlet.2018.11.025","2019-05-12 2:25:38",""
"1127495671827841025","10.1016/j.canlet.2018.11.025","2019-05-12 8:48:10",""
"1127601420910374914","10.1016/j.canlet.2018.11.025","2019-05-12 15:48:23","1"
"1127647595931869184","10.1016/j.canlet.2018.11.025","2019-05-12 18:51:52",""
"1127705498751467522","10.1016/j.canlet.2018.11.025","2019-05-12 22:41:57",""
"1127738999035113478","10.1016/j.canlet.2018.11.025","2019-05-13 0:55:04",""
"1127739358566670336","10.1016/j.canlet.2018.11.025","2019-05-13 0:56:30",""
"1127855406062157824","10.1016/j.canlet.2018.11.025","2019-05-13 8:37:38","1"
"1131236698279632897","10.1016/j.canlet.2018.11.025","2019-05-22 16:33:40","1"
"1064173250522095616","10.15585/mmwr.ss6706a1","2018-11-18 15:07:28",""
"1064717835362922496","10.15585/mmwr.ss6706a1","2018-11-20 3:11:28",""
"1071068571361570817","10.15585/mmwr.ss6706a1","2018-12-07 15:47:01",""
"1077719623393406976","10.15585/mmwr.ss6706a1","2018-12-26 0:15:55",""
"1082662171341799424","10.15585/mmwr.ss6706a1","2019-01-08 15:35:51",""
"1083109855131426816","10.15585/mmwr.ss6706a1","2019-01-09 21:14:47",""
"1084916245475090434","10.15585/mmwr.ss6706a1","2019-01-14 20:52:44",""
"1084934221377011717","10.15585/mmwr.ss6706a1","2019-01-14 22:04:10",""
"1090072369601961984","10.15585/mmwr.ss6706a1","2019-01-29 2:21:20",""
"1090332272966930432","10.15585/mmwr.ss6706a1","2019-01-29 19:34:05",""
"1118629337899597825","10.15585/mmwr.ss6706a1","2019-04-17 21:36:31",""
"1123018539055689728","10.15585/mmwr.ss6706a1","2019-04-30 0:17:39",""
"1060364006479876096","10.1002/clc.23047","2018-11-08 2:50:54","1"
"1060364054378598400","10.1002/clc.23047","2018-11-08 2:51:05","1"
"1060367591833653248","10.1002/clc.23047","2018-11-08 3:05:09","1"
"1060368716607733760","10.1002/clc.23047","2018-11-08 3:09:37","1"
"1060372093206847489","10.1002/clc.23047","2018-11-08 3:23:02","1"
"1060374539366993921","10.1002/clc.23047","2018-11-08 3:32:45","1"
"1060377001922416640","10.1002/clc.23047","2018-11-08 3:42:32","1"
"1060377064925224966","10.1002/clc.23047","2018-11-08 3:42:47","1"
"1060377185658290176","10.1002/clc.23047","2018-11-08 3:43:16","1"
"1060384682053902336","10.1002/clc.23047","2018-11-08 4:13:03","1"
"1060407409959673856","10.1002/clc.23047","2018-11-08 5:43:22","1"
"1060483872830509057","10.1002/clc.23047","2018-11-08 10:47:12","1"
"1060517159082881025","10.1002/clc.23047","2018-11-08 12:59:28","1"
"1060520781732548608","10.1002/clc.23047","2018-11-08 13:13:52","1"
"1060520861227204608","10.1002/clc.23047","2018-11-08 13:14:11","1"
"1060524626470678528","10.1002/clc.23047","2018-11-08 13:29:09","1"
"1060536497948942336","10.1002/clc.23047","2018-11-08 14:16:19","1"
"1060572111436169216","10.1002/clc.23047","2018-11-08 16:37:50","1"
"1060609026747174912","10.1002/clc.23047","2018-11-08 19:04:31","1"
"1060615201966321664","10.1002/clc.23047","2018-11-08 19:29:04","1"
"1060615232328937474","10.1002/clc.23047","2018-11-08 19:29:11","1"
"1060824326100971521","10.1002/clc.23047","2018-11-09 9:20:03",""
"1060884936457097216","10.1002/clc.23047","2018-11-09 13:20:53","1"
"1060889353084260353","10.1002/clc.23047","2018-11-09 13:38:26","1"
"1061039515601719298","10.1002/clc.23047","2018-11-09 23:35:08","1"
"1061827124548395008","10.1002/clc.23047","2018-11-12 3:44:48","1"
"1061827290039046144","10.1002/clc.23047","2018-11-12 3:45:28","1"
"1061830760527728641","10.1002/clc.23047","2018-11-12 3:59:15","1"
"1061842524648681472","10.1002/clc.23047","2018-11-12 4:46:00","1"
"1061881918847762432","10.1002/clc.23047","2018-11-12 7:22:32","1"
"1061936244521885696","10.1002/clc.23047","2018-11-12 10:58:25","1"
"1061936683099271168","10.1002/clc.23047","2018-11-12 11:00:09",""
"1061936836224811009","10.1002/clc.23047","2018-11-12 11:00:46","1"
"1061937430167724033","10.1002/clc.23047","2018-11-12 11:03:07","1"
"1061937536644210688","10.1002/clc.23047","2018-11-12 11:03:33","1"
"1061939214860849152","10.1002/clc.23047","2018-11-12 11:10:13","1"
"1061939345509310464","10.1002/clc.23047","2018-11-12 11:10:44",""
"1061939853208809473","10.1002/clc.23047","2018-11-12 11:12:45","1"
"1061940335767625729","10.1002/clc.23047","2018-11-12 11:14:40","1"
"1061942867822813184","10.1002/clc.23047","2018-11-12 11:24:44","1"
"1061943001306533890","10.1002/clc.23047","2018-11-12 11:25:16","1"
"1061943865836486656","10.1002/clc.23047","2018-11-12 11:28:42","1"
"1061943967858728960","10.1002/clc.23047","2018-11-12 11:29:06","1"
"1061946035994574848","10.1002/clc.23047","2018-11-12 11:37:19",""
"1061947476649930752","10.1002/clc.23047","2018-11-12 11:43:03",""
"1061947684204888065","10.1002/clc.23047","2018-11-12 11:43:52","1"
"1061947708079042561","10.1002/clc.23047","2018-11-12 11:43:58","1"
